URL,Label
http://www.alhosnu.ae,0
https://www.czey.com/,0
https://www.eae.es,0
https://pub-8ca6fba1e812468e8ab2eddd68a0cd3b.r2.dev/index.html,1
https://www.mazorhealth.co.il/,0
http://117.195.91.196:42447/i,1
http://www.ephag.es/Paginas/default.aspx,0
https://namar.ch/wp-admin/network/wp-forums/wp-network/wp-network/dfrty6ytrf/otp2.php,1
https://waiting-for-the-finish-l-bd121.firebaseapp.com/,1
https://started-trazre.ghost.io/bridge-en/,1
https://fr-luna.firebaseapp.com/,1
http://www.viesm.vrn.ru/,0
https://ed54e5b3.conwl.pages.dev/,1
https://l.ead.me/bgaAg3,1
https://qrco.de/bgbEfS,1
http://42.57.176.50:46760/bin.sh,1
https://allegrolokalnie.235872835.sbs,1
https://ledger--home-login.pages.dev/,1
http://www.imo.es/en/,0
https://www.riohondogardos.com,0
https://support-ledger-com-auths.pages.dev/,1
http://en.maybodiau.ac.ir/,0
http://www.nguc.edu.et/,0
https://sso-kucoin-login.pages.dev/,1
https://docs.google.com/forms/d/e/1FAIpQLSfllhOa-M55DZv7V5BL7uTmmcgFdaYe_SVLZ22s90qjmPDEDA/viewform?usp=send_form,1
https://withfoundation.org,0
http://201.77.146.249:45268/bin.sh,1
http://aru.ac.ug/,0
https://q-r.to/bfGZKs,1
http://223.220.162.90:43446/bin.sh,1
http://61.53.85.220:58671/i,1
https://bafkreiegqrqscc3t2k3uvuuoqodlruhbpvnhy7qrblyr5cmes46m6kg26y.ipfs.dweb.link/,1
http://107.172.60.29/main_arm6,1
https://www.lacasa.com.au,0
https://cruziolink.weebly.com/,1
http://www.dizbohemia.cz/,0
http://en.bsu.edu.cn/,0
https://pagepolicy-centerbussiness.pages.dev/,1
http://www.ceska-krajina.cz/,0
https://www.southamptonchauffeurhire.co.uk,0
http://www.readingandbeyond.org/,0
https://www.puydufou.com,0
http://117.209.82.152:50865/bin.sh,1
http://61.53.120.26:35665/bin.sh,1
https://www.nextpit.de,0
http://www.istom.fr,0
http://files.veritas.org.ng/yuop/66ec71a8dd7f7_setup33.exe,1
http://36.66.174.187:31049/Mozi.m,1
http://evinizicinsanat.xyz/tel.arm,1
http://www.edwardsvacuum.com/,0
https://www.nannytomommy.com,0
http://42.177.196.119:38980/bin.sh,1
https://www.hayek.sk,0
https://espace-client-doctolib.com/login.php,1
https://uinsa.ac.id,0
http://www.jri.org/,0
https://forms.office.com/Pages/ResponsePage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAO__XJDWwNUN0dLNzFNU1RPU1ZKNThLSVQ1WDExNTY0Mi4u,1
http://en.maspex.com/,0
http://117.212.54.163:33172/bin.sh,1
https://www.laverdad.com,0
https://www.faraday-tech.com/en/content/index,0
http://175.150.149.229:43614/i,1
http://jake.iestpchincha.edu.pe/prog/66f5d9ab0d4c7_rdp.exe,1
http://123.10.215.48:45656/bin.sh,1
https://www.spaceinformationlabs.com/,0
https://www.draeger.com/,0
https://uphuedlagiu.godaddysites.com/,1
https://grindeks.eu/,0
http://103.200.86.247:56886/Mozi.m,1
https://www.icydock.com.tw,0
http://www.imtp.ru/,0
https://qrco.de/bfF5AK,1
https://nqs.rooms.fierceatfifty.com/orderReview,1
https://playd.healthnlife.pk/yuop/66f517a571881_lyla3344.exe,1
https://www.invajy.com,0
https://www.ifmg.edu.br,0
http://121.231.149.105:51682/bin.sh,1
http://baringfoundation.org.uk/,0
https://www.hobotrashcan.com,0
https://l.ead.me/bfMR91,1
http://117.248.20.93:50891/bin.sh,1
https://www.intuit.com/,0
http://www.wku.edu/,0
http://jask.powerforxes.shop/prog/66d5ddcec1520_shtr.exe,1
https://induscancer.com/,0
https://aol-106502-101475.weeblysite.com,1
https://www.eliasfoundation.org/,0
http://113.230.86.139:40031/bin.sh,1
http://iqte1.cass.cn/english/home.htm,0
https://qrco.de/bfGF89,1
https://www.markjewellmd.com/,0
https://www.trials.ai,0
https://docs.google.com/presentation/d/e/2PACX-1vTMaVeaKa_yTmWYw9tDmGq6Nl5cZwqzc4oKamaqF0BV54UrGI40hVoQdKVviaMh_IVfsKmFeErJeiCh/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://www.thetollroads.com/,0
https://zimibra.weebly.com/,1
http://www.kuleuven.be/english,0
http://59.183.132.57:39560/bin.sh,1
http://www.cswri.res.in/,0
https://sbccd-edu.weebly.com/,1
http://santechhealth.com/,0
http://www.paraplegie.ch/en/pub/spf.htm,0
https://www.tccgrp.com/,0
https://playd.healthnlife.pk/revada/66f01434b5b1a_crypted.exe,1
http://112.113.130.253:52067/bin.sh,1
http://27.202.39.189:53903/bin.sh,1
https://l.ead.me/bfKau6,1
http://gkb57.ru/,0
http://www.gzhmt.edu.cn/,0
https://q-r.to/bfDBrk,1
http://27.222.177.149:43606/i,1
www.pay-secure-pal.de/login.php,1
steveathighlandscounty.com/upgrade/uploads/login/Trulia/index.htm,1
https://boost365.ru/cs/1337.exe,1
https://www.barmherzige-brueder.at/site/linz/home,0
http://en.hycu.ac.kr/,0
"http://www.olg-stuttgart.de/pb/,Lde/Startseite",0
https://orange1103.wixsite.com/my-site,1
http://123.5.157.221:36645/i,1
https://www.image-duplicator.com,0
https://users.manage.kfz-zulassungen-oberhausen.de/managehosting/AreaUtenti_Lang.php,1
https://www.oasen.nl/,0
http://123.5.186.79:58250/i,1
https://zoho-26c66.web.app/,1
https://new.express.adobe.com/webpage/gnZPiT5Sekzl0,1
https://www.adventisthealth.org,0
https://www.niddk.nih.gov,0
http://english.iap.cas.cn/au,0
https://innovativegenomics.org/,0
https://docs.google.com/presentation/d/e/2PACX-1vS3oPR5Ch4JxK1X700yHUL2i893W5pQPlT310e_6AMv_lo7MhQ7b_uZeXyIee9oZ-CNNeAgnIRYaf-q/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
http://www.sidel.com/,0
http://61.0.216.207:44087/Mozi.m,1
https://l.ead.me/bgavUI,1
http://3iweb.cc,1
https://www.dahlingroup.com,0
http://175.165.150.180:40908/bin.sh,1
https://pub-0be0fe5db44b446eb48aa0d246284f10.r2.dev/zapp.html,1
https://bit.ly/3BZ8Qdu,1
https://wallet-exoduss-io.wasmer.app,1
https://www.polk.edu/,0
http://175.165.121.56:34821/bin.sh,1
https://www.renewable-technology.com,0
http://clinicallaser.se/,0
http://playd.healthnlife.pk/yuop/66e5ac6b74d82_Pink_0x000872A650EA3FB.exe,1
http://www.rcpsych.ac.uk/,0
http://123.129.61.108:46203/bin.sh,1
http://www.archangel.com/,0
https://q-r.to/bfNnxc,1
http://www.biosolutions-halle.de/,0
http://www.jagakarsa.ac.id,0
https://www.usdigital.com,0
https://akunamatata00fdf45.web.app/,1
https://www.ulys-clients.com/,1
https://www.billabong.com,0
https://www.carolspinski.com,0
https://www.bestoftoronto.net,0
https://l.ead.me/bfQwMq,1
http://www.geomor.pl/pol/ofirmie.html,0
http://59.99.217.194:45647/i,1
https://usiacademy.com/letsnobu/#?2247984790Famally=ZGF2aWRAdHJ1c3RpZmljb3JwLmNvbQ==,1
http://43.254.204.4:33583/i,1
https://local-suivi-colis.com/,1
https://jiw1fk.cfd/359wxyht/qcFTim/7,1
https://intro-section.ghost.io/us-en/,1
http://autenticacaopt.com/,1
http://39.89.138.67:58629/i,1
https://www.essentialcyprus.com,0
http://221.15.225.123:53807/i,1
http://117.211.45.198:54166/Mozi.m,1
https://live760-gw-cu-pro432.web.app/,1
https://www.unsolvedproblems.org,0
http://www.dufonev.cz/,0
https://www.siasat.pk,0
https://www.nhs.uk/Services/hospitals/Overview/DefaultView.aspx?id=113727,0
http://www.proximus.be/en/personal.html,0
http://www.lawsonstate.edu/,0
https://www.chestnutstrand.com,0
http://117.209.17.12:44586/bin.sh,1
http://www.diamondv.com/,0
https://www.rumtherapy.com,0
https://l.ead.me/bfKJcw23,1
https://www.kckendricks.com,0
https://www.requete-connexion.org/,1
https://new.express.adobe.com/webpage/qCUXSpVtTHcn4,1
https://rioapzxoxoz.web.app/,1
http://167.71.62.50/bot.x86,1
https://nflxrenw.com/,1
https://paeaonline.org/,0
https://spectrumpage76.weebly.com/,1
https://www.swf.usace.army.mil,0
https://www.japaneseapp.com,0
http://61.0.8.221:33824/Mozi.a,1
https://emp-owerab.one/,1
https://docs.google.com/presentation/d/e/2PACX-1vRjdQCojpKzJMKJX87riBj9835Z-U0tnMFaejTyY6OStLt3caymsABWT4ecANx_vCdxTUN_PxYBSH3u/pub?start=false&amp;loop=false&amp;delayms=3000,1
http://nsdm.cumpar-auto-orice-tip.ro/prog/66d0cd9a65b5d_vqwergf.exe,1
https://docs.google.com/presentation/d/e/2PACX-1vRRheuuktP3aHrlk4RwkdbZy5w6fNhiFRQYyD2e_RDJcYXtRi8V7eCr8pkTKMBWxrQRuCJsnWz9x7b5/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://frontsconexaonet.kinghost.net/,1
https://securipass20-app.com/,1
https://www.sisu.ai/,0
http://www.ideta.or.jp/,0
https://finedropmultilub.com/,1
http://165.220.190.43:60175/bin.sh,1
https://hau.ac.bd,0
https://l.ead.me/bgaPw4,1
https://allegrolokalnie.843943.lat/?id=1k0s3i8b8b2a3b8i7e1p9s1p5b4t1r0v,1
https://l.ead.me/bfEo1E,1
http://61.0.220.152:35667/bin.sh,1
http://www.artec-aqua.com/,0
http://www.politeia.or.kr/modules/doc/index.php?doc=intro,0
http://117.252.37.183:58204/Mozi.m,1
http://www.ch-guillaumeregnier.fr/,0
https://www.abm.wales.nhs.uk/,0
http://36.249.46.235:8765/culclientUp.exe,1
http://154.216.17.176/sarm5,1
http://www.pdf-yemen.com/index.php/en/,0
https://www.marriageradio.com,0
https://hotmail-104720.weeblysite.com/,1
https://bafkreih6khopnxddsggqe4wqookkmk5map6uyaoxnkehl3yke56afvbfnu.ipfs.dweb.link/,1
http://182.117.76.42:58355/bin.sh,1
https://triumphant-workshops-920756.framer.app,1
https://business-team-416516841.firebaseapp.com/,1
https://q-r.to/bfVdSg,1
http://123.12.236.52:58056/i,1
https://www.ku-kai.or.jp,0
https://www.violins.ca,0
https://www.health.qld.gov.au/townsville/default.asp,0
http://www.lpmde.ac.uk/,0
https://byteroad.net,0
http://102.68.74.69:8055/sshd,1
https://bitbucket.org/fwfsfw/fwf/downloads/eacmIeo.txt,1
http://117.248.165.131:49252/bin.sh,1
https://www.dropbox.com/scl/fi/gddx0cjahti6j1blz2ht0/VOICE-MESSAGE-RECEIVED.paper?rlkey=tmpue85bjpbkumknywtg5f3os&dl=0,1
http://orl-inc.com/,0
http://42.52.21.245:53076/i,1
http://agri-neo.com/,0
http://45.137.198.211/nullnet_bin_dir/nullnet_load.arc,1
https://www.emft.fraunhofer.de,0
https://doc--exo-dusweb.pages.dev,1
https://www.titanpharm.com/,0
http://117.195.82.104:38944/i,1
https://allegrolokalnie.19394683749310439742839.bond/?id=9d0r6V9q8m2W0q5T3B3i0h8s4F3E9H5d&amp;fbclid=IwY2xjawQGwjtleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAEwAAEeodHpMJSycM64QQeP73VjnupT8Roq-JYoZE8U6S3PBq5AXjolu65WsQ6TrOM_aem_ARxAvVYrpowy3agHUOaxNg,1
https://www.pml-applications.co.uk/,0
https://www.allplan.com/,0
https://linqapp.com/ee_bt,1
http://clinicalresearchofsouthflorida.com/,0
http://www.chasecryogenics.com/,0
http://117.213.54.246:55738/bin.sh,1
https://www.development-cycle.com,0
https://verification-103003.weeblysite.com/,1
http://www.elephantthoughts.com/,0
https://rbfcu-star.azurewebsites.net/(S(zucj04ct5zzlsvizcapjk25x))/Main/Login,1
http://www.diarc.fi/,0
http://www.lasdel.net/,0
https://mosaic.mnhn.fr,0
http://bott.ddns.net/main_arm,1
http://www.csc.net.kw,0
https://docs.google.com/presentation/d/1QKfJswnxPjkpyIbwv2C7ZGIz0UldrsSF2G10NQKBkI8/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://playd.healthnlife.pk/revada/66af9bdbf0f60_Team.exe,1
https://qrco.de/bfIDcD,1
http://stinchcombe.eu/,0
https://www.vit.edu,0
https://us17.campaign-archive.com/?u=e43179d2475cc2a7dbb38b3f4&id=16b9ea52c1,1
https://cdn.discordapp.com/attachments/620970497253048320/657249849573507102/ZjIrIYEh.exe,1
https://www.lichen.pl,0
https://www.govwarrantsearch.org,0
https://www.musesalon.ca,0
http://175.175.60.222:60454/bin.sh,1
https://mrbslink.weebly.com/,1
https://www.eusa.ed.ac.uk,0
https://www.radars-auto.com,0
https://www.adamebbin.com,0
http://115.55.222.160:38254/i,1
https://lapruebarealee.webcindario.com/,1
http://www.illinoiscourts.gov/SupremeCourt/library.asp,0
https://chchvignette.s3.dualstack.eu-north-1.amazonaws.com/info.html,1
http://malw.esalesin.com/prog/66cbced2ba294_vewfw.exe,1
http://www.cpcri.gov.in/,0
http://www.tesl.ca/,0
http://www.mott.org/,0
https://www.iemest.eu/,0
http://desertretina.com/,0
https://www.ibmb.csic.es,0
https://www.lee.k12.al.us/,0
http://allegrolokalnie.pl-6193872.cfd,1
https://www.mylakehuron.com/,0
http://113.238.77.36:44848/i,1
https://www.diatomaceousearth.com,0
https://www.arm.gov,0
https://www.abadegreeprograms.net,0
http://www.portaldahabitacao.pt/pt/portal/index.jsp,0
https://sbcglobal-att-signing-2e2ea3.webflow.io/,1
https://q-r.to/bfQMzX,1
https://www.nationalwomenshealth.adhb.govt.nz,0
http://blockchnelogen.gitbook.io,1
http://en.gzfezx.net/,0
https://www.britishcycling.org.uk/,0
https://www.landwirtschaftskammer.de/,0
https://www.archivesinfo.com,0
https://www.biobiochile.cl,0
http://en.cetes.cn/,0
http://www.apesa.fr/,0
https://did.li/k6tshlumim,1
https://app.jotform.com/251920697120152,1
http://222.137.190.153:53999/Mozi.m,1
https://www.shidokanarg.com,0
http://www.irt-m2p.eu/,0
https://photo-0973.firebaseapp.com/,1
http://59.93.184.135:53526/i,1
https://bafybeiecskey3xtwox3um4c5orbnktky34nlay64a2ibr7j4ctp5xuro3a.ipfs.w3s.link/Potwierdzenie operacjiRotatabl111111111111346347547.xlx.z,1
https://diageo.pages.dev/,1
https://zenergy.se/,0
https://www.urawa-reds.co.jp,0
https://www.shoppinglive.ru/,0
https://www.1522.eu,0
https://2j.fr/ij0,1
https://workingafrica.co.za/wp-admin/network/plugin/,1
http://www.qltinc.com/,0
http://182.117.77.74:60327/i,1
http://117.206.77.89:42497/i,1
https://www.greensboro-nc.gov,0
https://help-nifty.weebly.com/,1
https://cancelarcompraonline2026.iceiy.com,1
https://www.bayareacardiology.net/,0
http://115.51.38.82:38609/bin.sh,1
https://www.methodist.ac.id/,0
https://www.fims.uwo.ca,0
http://creativhelp.de/l/p/,1
http://58.23.215.174:8765/Downcomgame.exe,1
http://58.23.215.171:8765/arpwriteIni.exe,1
http://www.hputx.edu/,0
https://www.orangedoormusic.com,0
http://117.216.30.57:59508/Mozi.m,1
https://qrco.de/bf6SFF,1
http://222.138.161.251:33883/i,1
https://doc-ldgerapps.wixstudio.com/en-us,1
http://117.253.8.89:37474/bin.sh,1
http://www.cedinpro.edu.co/,0
https://healthy.kaiserpermanente.org/southern-california/facilities/Fontana-Medical-Center-100127,0
https://www.agweek.com,0
http://58.23.215.66:8765/WezoAutoUP.exe,1
https://www.fayettecountyclerk.com,0
https://form114.org/contact/,1
https://get-starts.ghost.io/ledger-start/,1
http://www.amrinj.com/,0
https://www.theade.co.uk/,0
http://www.mssmat.ecp.fr/,0
http://www.bjmc.org/,0
https://www.homecareinsight.co.uk,0
http://www.ethnicartscouncil.org/,0
https://www.sograpevinhos.com/,0
http://www.futureearth.org/,0
http://www.mda.org/,0
https://lordgratiful.web.app/,1
http://www.dantecdynamics.com/,0
http://lcloud-apps.online/app/webroot/script/login_2026,1
http://www.kscnet.ru/ivs/eng/,0
https://l.wl.co/l?u=https://qrco.de/bey7kO,1
http://marinemammalcare.org/,0
http://123.188.79.221:43549/i,1
https://azvetsresearch.org/,0
https://www.hrh.ca,0
https://update-ledger.net/ns/NSM.ini,1
https://www.boehringer-ingelheim.at/en,0
https://univ-grenoble-alpes0.weebly.com/,1
https://www.gazzettaufficiale.it,0
https://www.rcptm.com/,0
http://209.141.47.218/bot.spc,1
https://scanned.page/qjiVf0,1
https://www.realgeeks.com,0
http://117.209.86.32:42310/bin.sh,1
https://www.chevrolet.com.mx,0
http://usaenergytech.com/,0
http://42.228.38.165:46077/i,1
https://www.lawcareers.net,0
https://www.hiptop3.com,0
https://q-r.to/bfSOZO,1
http://www.niigpk.ru/,0
https://docs.google.com/presentation/d/e/2PACX-1vQUe_ECZT3PdCP-ArYGoT34ldk-7I80qX8TaNSCufC8yMUBGtfa9t3Fudvie416pj8i3hqZJ41BHtM1/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://pub-ca632b5436f14101ab1bed023c486457.r2.dev/USER19062024UNIQUE0417061940202420240619170440_1718840486744.html,1
http://117.192.47.112:38514/i,1
https://paste.ee/d/taSYn,1
https://www.nswa.ab.ca,0
https://stats.sender.net/forms/dLDLWd/view,1
https://www.enricozini.org,0
http://jake.iestpchincha.edu.pe/ldms/66fbfccd837ac_vadggdsa.exe,1
http://www.dtsa.mil/SitePages/default.aspx,0
https://home5757.weebly.com/,1
https://forms.office.com/pages/responsepage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAO__WN1clNUMFBNSFU5NENVT1JYOEdOQ1BQNlRSOUEwTy4u&amp;fbclid=IwAR1Ia67diZNyRbrfamTHjVFVOhESkzhbSBNLQvN6kl-wJz7H1EQAf6ax9Zs,1
https://www.sportzentral.com,0
https://www.cr-agricole-maj-comptes.com/fr,1
https://bit.ly/3Sly6zr,1
http://www.al.sp.gov.br/,0
http://creativefocusmediainc.com/mips,1
http://zuza.stefek.szczecin.pl/Webmail/32/Webmail/webmail.php,1
http://www.scalzoautomotiveresearch.com/,0
https://www.fondationsaintluc.be,0
https://hastoesales.com/,0
https://www.perfectlift.com.au,0
http://mywfpl.com/,0
http://www.niit.ac.jp/english/,0
http://42.177.22.207:36147/Mozi.m,1
https://us9.campaign-archive.com/?u=8b8a6d3ccbbabf3d2d37def2e&id=d878de15f6,1
https://www.brainfunction.edu.au/,0
https://www.sbcleancreeks.com,0
http://www.nuh.niigata-u.ac.jp/englishhome.php,0
http://heks.egrowbrands.com/prog/66b38609432fa_sosusion.exe,1
https://www.baika.ac.jp/,0
http://36.249.46.170:8765/vncDbnt.exe,1
https://www.morinaga.co.jp/english/,0
https://www.shuttlepharma.com/,0
http://117.245.37.33:59918/bin.sh,1
https://grifogranchimu.com/web-update/,1
https://bit.ly/4qQvatk,1
http://154.216.20.76/2023,1
https://www.kidgamestudio.com,0
https://i0spvr.cfd/359wxyht/qcFTim/7,1
https://nete.com/,0
http://nsdm.cumpar-auto-orice-tip.ro/yuop/66bc8193eca9e_Setup.exe,1
http://www.mecglobal.es/,0
https://q-r.to/bgFnaZ,1
https://homesuiteapps.wixstudio.com/io-en,1
https://ceonnexion-nord-carte-validat.firebaseapp.com/,1
https://www.cscan.org,0
https://sites.google.com/view/polfortosido,1
http://94.156.65.232/lol,1
https://asnrukh.ac.ir,0
https://www.rhoen-klinikum-ag.com/,0
http://119.28.118.28:8080/testing-put.txt,1
http://www.pref.ishikawa.jp/ipch/,0
https://qrco.de/bgawTx,1
http://www.delenex.com/,0
merchantcityyoga.com/media/www.paypal.com/,1
http://www.weeshuisdoopsgezinden.nl/,0
http://inctfcx.vitis.uspnet.usp.br/?q=en,0
http://kale.amwebsolution.com/malesa/66bcade4d5106_absync.exe,1
http://42.7.98.190:36845/Mozi.m,1
https://aquas.gencat.cat,0
https://www.agnesian.com/locations/st-agnes-hospital,0
https://docs.google.com/presentation/d/e/2PACX-1vTuBX8GI2-IHioltCnwVHflIYJMGD7SMDC-aKxT6zIawOUGC2J4ldK5FGs6VSVatuFQ1NFI9KxTTEut/pub?start=false&loop=false&delayms=3000&slide=id.p,1
https://www.unic.co.ao,0
http://172.86.66.70/y3/Cfyyzm.mp3,1
https://www.x-equals.com,0
https://docs.google.com/drawings/d/1J7KBeGBs9B43uT4aXoCDAy7uaHIsovEl0oW9Vjr2EoQ/edit,1
http://42.237.27.180:53378/bin.sh,1
https://www.nanomed-systems.com/,0
https://xtarverications.weebly.com/,1
https://www.pennpress.org,0
http://113.229.190.159:35553/i,1
http://www.engineeringmatters.com,0
https://sfpyykk22.cn/api/v3/7wuuunio,1
http://www.nmh.kz/en/,0
https://new.express.adobe.com/webpage/ZPU0AXhDap42B,1
https://redfue.es,0
http://www.oregon.gov/lcd,0
https://yyyyyyyyyyyyxx.weebly.com/,1
https://zpr.io/vEDHxK9WPKBB,1
http://61.163.13.78:40955/bin.sh,1
https://www.alpineevents.com,0
https://enledgrcomstart.wixstudio.com/enus,1
http://www.irflex.com/,0
https://www.ewt.org.za/contact.html,0
https://docs.google.com/drawings/d/1RldZEX5tyPmYtAp5uXM002iGVanoronuXEzD3l5Dmhw/preview?9871263487565,1
http://www.polyplus.com/,0
http://125.40.150.35:43130/i,1
https://docs.google.com/presentation/d/e/2PACX-1vRb85alBXGfU1pfyitKurq6GfWLX3e0r_vIzcD8Foe60xSkgMRF83alfV26Ul_FRZ0hdaSausyooDDZ/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://q-r.to/bfJxGO,1
https://frsfrid.web.app/,1
https://www.tsa-algerie.com,0
http://58.23.215.158:8765/Downggzh.exe,1
http://www.swedishepa.se/,0
https://https-fiberyio.fibery.io/default/BROADBANDEEVOICE-1?sharing-key=f20f85bd-b212-4115-a194-ee53abf9e874,1
https://docs.google.com/presentation/d/e/2PACX-1vShijtL_KmU7gA8JxrKL_sZVxYV9eftXpgoQz5tOxz7pmi069hYeZN87ZtrHwFwtpF2eiJ4JewO3DQq/pub?start=false&loop=false&delayms=3000,1
http://www.rgatu.ru/,0
https://www.nihe.gov.uk/,0
http://www.riverspringhealth.org/,0
http://193.233.252.41/jsjapd.arm4,1
http://156.238.224.214/arm7,1
https://chinkotemple.github.io/monfigs/,1
https://aeriepharma.com/,0
https://aviso-multa-dgt.info/home/,1
https://www.biofluidica.com/,0
http://117.253.192.74:35343/Mozi.m,1
http://www.smc.edu/Pages/Home.aspx,0
https://www.repository.up.ac.za,0
http://www.sekab.com/,0
http://www.urep.ru/,0
https://qrco.de/bgK4JI,1
https://tradesafe-info.webflow.io/eu/home,1
http://176.36.148.87:46700/i,1
http://dddgroupplc.com/,0
https://t.co/Dc15JDyf0a,1
https://support-liv-en-ldgr-login.pages.dev/,1
http://hans.uniformeslaamistad.com/ldms/66fb287e42db8_vfdsg15.exe,1
https://livraison-dispatch.com/index.php,1
https://www.lechpoznan.pl,0
https://encausticcementtiles.co.uk/santaticket.encausticcementtiles.co.uk/santa/login.php,1
https://sbbredirct2.blogspot.com/,1
http://www.msu.edu.my,0
https://147.45.44.104/revada/66f16eabb7054_ttt.exe,1
https://sites.google.com/view/androtite,1
http://www.euroclinic.gr/en/,0
http://58.47.29.136:55678/bin.sh,1
https://www.meiji.es,0
https://campsite.bio/fbshelp,1
https://oranuxconsult.com/tonos/,1
https://l.ead.me/bfbXn3,1
http://www.bagsurb.ru/,0
https://owashdy.firebaseapp.com/,1
https://www.health.belgium.be,0
http://42.87.140.79:33148/bin.sh,1
https://tahrkontroll.se/-/,1
http://www.sia.gr/,0
http://117.235.10.33:42934/i,1
http://www.scszxy.com,0
https://home-connects.ghost.io/exodus,1
http://www.annamalaiuniversity.ac.in/,0
https://www.ifsttar.fr/accueil/,0
http://59.95.85.35:51404/bin.sh,1
http://117.208.16.133:47733/Mozi.m,1
https://info-poste.net/fr/asset.php,1
https://www.pieris.com/,0
http://45.88.88.43/narm5,1
https://www.bnpparibas-pf.co.uk,0
http://89.197.154.116/Trial.bat,1
paypsales.xgsm.pl/,1
https://deutsh-us68448654gb-logistics.firebaseapp.com/,1
https://www.samedayme.com,0
http://182.113.40.216:35076/i,1
http://www.netsolution.it/Download/AA_v3.exe,1
https://app-exxodas-connect.pages.dev,1
http://www.antagenpharm.com/,0
https://cendhy.cl/,0
